ID,Date,ReferenceNumber,Ref4,OneDrivePath,GoogleDriveURL
44311,2019-09-12,Hornbach,Hornbach 20190913_092352.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hornbach\Hornbach 20190913_092352.jpg,https://drive.google.com/file/d/1rjko88AkpHySiThRpNKGLwM_CQDOCrfO/view?usp=drivesdk
44312,2019-09-13,Karwei,20190913_092249.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\20190913_092249.jpg,https://drive.google.com/file/d/1zbCi_p6z64YlYfV_dXTtXHifJVH12S6J/view?usp=drivesdk
44313,2019-09-13,Karwei,20190913_092249.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\20190913_092249.jpg,https://drive.google.com/file/d/1zbCi_p6z64YlYfV_dXTtXHifJVH12S6J/view?usp=drivesdk
44323,2019-09-19,Karwei,IMG_20190919_131641.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190919_131641.jpg,https://drive.google.com/file/d/1sWu_W4X-w86pbo1Fc8yAxDAwAZKFEYUw/view?usp=drivesdk
44324,2019-09-19,Karwei,IMG_20190919_131641.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190919_131641.jpg,https://drive.google.com/file/d/1sWu_W4X-w86pbo1Fc8yAxDAwAZKFEYUw/view?usp=drivesdk
44325,2019-09-21,Action,20190921_124231.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\20190921_124231.jpg,https://drive.google.com/file/d/1C9KjXs8vhU7ccJpP3aWsUQtpO3X9xgw8/view?usp=drivesdk
44326,2019-09-21,Action,20190921_124231.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\20190921_124231.jpg,https://drive.google.com/file/d/1C9KjXs8vhU7ccJpP3aWsUQtpO3X9xgw8/view?usp=drivesdk
44327,2019-09-21,Intratuin,IMG_20190921_121618.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Intratuin\IMG_20190921_121618.jpg,https://drive.google.com/file/d/1VSumYKD2e-5Q0yDWbz_ALDW_9lF_ReVQ/view?usp=drivesdk
44328,2019-09-21,Intratuin,IMG_20190921_121618.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Intratuin\IMG_20190921_121618.jpg,https://drive.google.com/file/d/1VSumYKD2e-5Q0yDWbz_ALDW_9lF_ReVQ/view?usp=drivesdk
44329,2019-09-18,Sprayblussers,Sprayblussers_20190920_175433.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Sprayblussers\Sprayblussers_20190920_175433.jpg,https://drive.google.com/file/d/1c2UlBUzi8EWw0SmY7NiI47cFm6HvRFpW/view?usp=drivesdk
44330,2019-09-18,Sprayblussers,Sprayblussers_20190920_175433.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Sprayblussers\Sprayblussers_20190920_175433.jpg,https://drive.google.com/file/d/1c2UlBUzi8EWw0SmY7NiI47cFm6HvRFpW/view?usp=drivesdk
44336,2019-09-19,IKEA,IMG_20190919_201709.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\IKEA\IMG_20190919_201709.jpg,https://drive.google.com/file/d/1VJKv4a4MdqX7NNfPeB9VzKirfK8iswoU/view?usp=drivesdk
44337,2019-09-19,IKEA,IMG_20190919_201709.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\IKEA\IMG_20190919_201709.jpg,https://drive.google.com/file/d/1VJKv4a4MdqX7NNfPeB9VzKirfK8iswoU/view?usp=drivesdk
44338,2019-09-17,Gamma,IMG_20190917_175632.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190917_175632.jpg,https://drive.google.com/file/d/1AooHWF3Gwi0x4LLlFJ0bGU00kHtfXwEX/view?usp=drivesdk
44339,2019-09-17,Gamma,IMG_20190917_175632.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190917_175632.jpg,https://drive.google.com/file/d/1AooHWF3Gwi0x4LLlFJ0bGU00kHtfXwEX/view?usp=drivesdk
44340,2019-09-17,Gamma,IMG_20190917_172529.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190917_172529.jpg,https://drive.google.com/file/d/1JsR6lGJI1rocgQrcmWzZbdv3t8-KzaqQ/view?usp=drivesdk
44341,2019-09-17,Gamma,IMG_20190917_172529.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190917_172529.jpg,https://drive.google.com/file/d/1JsR6lGJI1rocgQrcmWzZbdv3t8-KzaqQ/view?usp=drivesdk
44415,2019-09-15,Blokker,IMG_20190915_141452.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blokker\IMG_20190915_141452.jpg,https://drive.google.com/file/d/17XW2DOl9HuBPddK-8YaSQ1D3ZylRDnY_/view?usp=drivesdk
44561,2019-09-15,Blokker,IMG_20190915_141452.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blokker\IMG_20190915_141452.jpg,https://drive.google.com/file/d/17XW2DOl9HuBPddK-8YaSQ1D3ZylRDnY_/view?usp=drivesdk
44562,2019-09-15,Blokker,IMG_20190915_141452.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blokker\IMG_20190915_141452.jpg,https://drive.google.com/file/d/17XW2DOl9HuBPddK-8YaSQ1D3ZylRDnY_/view?usp=drivesdk
44522,2019-10-03,Action,IMG_20191003_120826.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191003_120826.jpg,https://drive.google.com/file/d/1raB_cZDPgTtmshsMsYIlfFioC7V3GmSB/view?usp=drivesdk
44523,2019-10-03,Action,IMG_20191003_120826.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191003_120826.jpg,https://drive.google.com/file/d/1raB_cZDPgTtmshsMsYIlfFioC7V3GmSB/view?usp=drivesdk
44563,2019-09-22,Blokker,20190922_132103.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blokker\20190922_132103.jpg,https://drive.google.com/file/d/1ddlYITXz5BtA9auCQr7_Py3fmXe-PxbH/view?usp=drivesdk
44564,2019-09-22,Blokker,20190922_132103.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blokker\20190922_132103.jpg,https://drive.google.com/file/d/1ddlYITXz5BtA9auCQr7_Py3fmXe-PxbH/view?usp=drivesdk
44570,2019-09-06,Hornbach,Hornbach 20190906_183230.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hornbach\Hornbach 20190906_183230.jpg,https://drive.google.com/file/d/1KG80yq0NUAshaWo4Srv9F2nyy0qQDCEF/view?usp=drivesdk
44571,2019-09-06,Hornbach,Hornbach 20190906_183230.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hornbach\Hornbach 20190906_183230.jpg,https://drive.google.com/file/d/1KG80yq0NUAshaWo4Srv9F2nyy0qQDCEF/view?usp=drivesdk
44572,2019-09-10,Gamma,IMG_20190911_165759.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190911_165759.jpg,https://drive.google.com/file/d/1g1AuxlI7Mz9NxTj83uGw9zbPQXBLF4cv/view?usp=drivesdk
44573,2019-09-10,Gamma,IMG_20190911_165759.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190911_165759.jpg,https://drive.google.com/file/d/1g1AuxlI7Mz9NxTj83uGw9zbPQXBLF4cv/view?usp=drivesdk
44587,2019-10-08,MM Hoofddorp,IMG_20191007_131814.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\MM Hoofddorp\IMG_20191007_131814.jpg,https://drive.google.com/file/d/1TvHXc1GY-Wf7wdILuQpAZM3upKb6eMnq/view?usp=drivesdk
44588,2019-10-08,MM Hoofddorp,IMG_20191007_131814.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\MM Hoofddorp\IMG_20191007_131814.jpg,https://drive.google.com/file/d/1TvHXc1GY-Wf7wdILuQpAZM3upKb6eMnq/view?usp=drivesdk
44589,2019-10-09,Action,IMG_20191009_122633.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191009_122633.jpg,https://drive.google.com/file/d/1lbZ9p-VdnBZLcJ8ikui35D0mJJ0pWFOa/view?usp=drivesdk
44590,2019-10-09,Action,IMG_20191009_122633.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191009_122633.jpg,https://drive.google.com/file/d/1lbZ9p-VdnBZLcJ8ikui35D0mJJ0pWFOa/view?usp=drivesdk
44655,2019-10-15,Gamma,IMG_20191015_180332.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20191015_180332.jpg,https://drive.google.com/file/d/1Tw5WX34GAB2C4DuXBX1dPWjcFPuIXEg5/view?usp=drivesdk
44706,2019-10-16,Afstandsbediening,Afstandsbediening 2024-07-22 234151.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Afstandsbediening\Afstandsbediening 2024-07-22 234151.png,https://drive.google.com/file/d/1iZRmRd5bfYy8KEDQQIibX7bZP_A2hG55/view?usp=drivesdk
44707,2019-10-16,Afstandsbediening,Afstandsbediening 2024-07-22 234151.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Afstandsbediening\Afstandsbediening 2024-07-22 234151.png,https://drive.google.com/file/d/1iZRmRd5bfYy8KEDQQIibX7bZP_A2hG55/view?usp=drivesdk
44708,2019-10-19,Albert Heijn,IMG_20191019_115553.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20191019_115553.jpg,https://drive.google.com/file/d/1CeCnly__bJXge7FXjGChnZsnX36ZyzrD/view?usp=drivesdk
44709,2019-10-19,Albert Heijn,IMG_20191019_115553.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20191019_115553.jpg,https://drive.google.com/file/d/1CeCnly__bJXge7FXjGChnZsnX36ZyzrD/view?usp=drivesdk
44710,2019-10-19,Action,IMG_20191019_114742.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191019_114742.jpg,https://drive.google.com/file/d/19nCjx93_hwFYE8PDVbP9Z1BJTEAAsiYd/view?usp=drivesdk
44711,2019-10-19,Action,IMG_20191019_114742.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191019_114742.jpg,https://drive.google.com/file/d/19nCjx93_hwFYE8PDVbP9Z1BJTEAAsiYd/view?usp=drivesdk
44763,2019-10-19,SchoenService,IMG_20191023_120950.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Schoenservice\IMG_20191023_120950.jpg,https://drive.google.com/file/d/18SBHR9k0f4c52bW6i1Nm7Hmd5AAFpz5U/view?usp=drivesdk
44764,2019-10-19,SchoenService,IMG_20191023_120950.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Schoenservice\IMG_20191023_120950.jpg,https://drive.google.com/file/d/18SBHR9k0f4c52bW6i1Nm7Hmd5AAFpz5U/view?usp=drivesdk
44812,2019-11-01,Action,IMG_20191101_142738.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191101_142738.jpg,https://drive.google.com/file/d/15kyUwwwIT2Ppch5hziD8CUL8DYh-OtbS/view?usp=drivesdk
44813,2019-11-01,Action,IMG_20191101_142738.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191101_142738.jpg,https://drive.google.com/file/d/15kyUwwwIT2Ppch5hziD8CUL8DYh-OtbS/view?usp=drivesdk
44815,2019-11-05,Kruidvat,kruidvat_20191105_151416.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Kruidvat\kruidvat_20191105_151416.jpg,https://drive.google.com/file/d/1yEUd4NfTIvvIafGf0ivYvq4dZEsEIlTI/view?usp=drivesdk
44816,2019-11-05,Kruidvat,kruidvat_20191105_151416.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Kruidvat\kruidvat_20191105_151416.jpg,https://drive.google.com/file/d/1yEUd4NfTIvvIafGf0ivYvq4dZEsEIlTI/view?usp=drivesdk
44837,2019-11-02,Google,Google 20191102.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Google\Google 20191102.png,https://drive.google.com/file/d/1ALw0Wwj6tMllg1b3-vgvojeOYzjY1e_H/view?usp=drivesdk
44838,2019-11-02,Google,Google 20191102.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Google\Google 20191102.png,https://drive.google.com/file/d/1ALw0Wwj6tMllg1b3-vgvojeOYzjY1e_H/view?usp=drivesdk
44941,2019-11-20,Action,IMG_20191120_131613.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191120_131613.jpg,https://drive.google.com/file/d/1o6axUnlE43yy49wFRw-OGWfaa-X9ND_x/view?usp=drivesdk
44942,2019-11-20,Action,IMG_20191120_131613.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191120_131613.jpg,https://drive.google.com/file/d/1o6axUnlE43yy49wFRw-OGWfaa-X9ND_x/view?usp=drivesdk
45119,2019-12-18,Action,IMG_20191218_132405_1.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191218_132405_1.jpg,https://drive.google.com/file/d/10ZXtILQ0uiMmoEKQ6wXq-lieu_TWG51G/view?usp=drivesdk
45120,2019-12-18,Action,IMG_20191218_132405_1.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191218_132405_1.jpg,https://drive.google.com/file/d/10ZXtILQ0uiMmoEKQ6wXq-lieu_TWG51G/view?usp=drivesdk
45187,2019-12-28,Action,IMG_20191228_151035.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191228_151035.jpg,https://drive.google.com/file/d/1De0TLVkdd6QBGavC44Px9tSQxKud5_9u/view?usp=drivesdk
45188,2019-12-28,Action,IMG_20191228_151035.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20191228_151035.jpg,https://drive.google.com/file/d/1De0TLVkdd6QBGavC44Px9tSQxKud5_9u/view?usp=drivesdk
45202,2019-12-31,Afvalheffing,IMG_20200102_113009.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Afvalheffing\IMG_20200102_113009.jpg,https://drive.google.com/file/d/1T3dE6Dib4FGCA-JuutcL7cns8PhgrKvF/view?usp=drivesdk
46851,2020-02-28,Afvalheffing,IMG_20200102_113009.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Afvalheffing\IMG_20200102_113009.jpg,https://drive.google.com/file/d/1T3dE6Dib4FGCA-JuutcL7cns8PhgrKvF/view?usp=drivesdk
45265,2020-01-07,MM Hoofddorp,IMG_20200107_163401.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200107_163401.jpg,https://drive.google.com/file/d/1RidbMdmDxNWdCtHxYCM9Bz1EJsDB64MD/view?usp=drivesdk
45266,2020-01-07,MM Hoofddorp,IMG_20200107_163401.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200107_163401.jpg,https://drive.google.com/file/d/1RidbMdmDxNWdCtHxYCM9Bz1EJsDB64MD/view?usp=drivesdk
45285,2020-02-03,FAIRPLAZA,FairPlaza_20200203_143132.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Fairplaza\FairPlaza_20200203_143132.jpg,https://drive.google.com/file/d/12OA0SRpGoqRRAsx0MW9GKIdj7pIMXwFK/view?usp=drivesdk
45286,2020-02-03,FAIRPLAZA,FairPlaza_20200203_143132.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Fairplaza\FairPlaza_20200203_143132.jpg,https://drive.google.com/file/d/12OA0SRpGoqRRAsx0MW9GKIdj7pIMXwFK/view?usp=drivesdk
45514,2020-02-09,Gamma,IMG_20200209_140848.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gamma\IMG_20200209_140848.jpg,https://drive.google.com/file/d/1N4_xqkwQmrCIMAv4FYOYJSMJTJ1UxDV2/view?usp=drivesdk
45515,2020-02-09,Gamma,IMG_20200209_140848.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gamma\IMG_20200209_140848.jpg,https://drive.google.com/file/d/1N4_xqkwQmrCIMAv4FYOYJSMJTJ1UxDV2/view?usp=drivesdk
45516,2020-02-05,Blokker,IMG_20200205_174101.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Blokker\IMG_20200205_174101.jpg,https://drive.google.com/file/d/1nhcFnR8r61HEqTLjdOmnIMwb4XYfukd5/view?usp=drivesdk
45517,2020-02-05,Blokker,IMG_20200205_174101.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Blokker\IMG_20200205_174101.jpg,https://drive.google.com/file/d/1nhcFnR8r61HEqTLjdOmnIMwb4XYfukd5/view?usp=drivesdk
45518,2020-02-05,MM Hoofddorp,IMG_20200205_174032.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200205_174032.jpg,https://drive.google.com/file/d/1RYJI5gcivQ4AFQ9N3xjqhKtHanlMcC3i/view?usp=drivesdk
45519,2020-02-05,MM Hoofddorp,IMG_20200205_174032.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200205_174032.jpg,https://drive.google.com/file/d/1RYJI5gcivQ4AFQ9N3xjqhKtHanlMcC3i/view?usp=drivesdk
45522,2020-02-15,Action,IMG_20200215_133259.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200215_133259.jpg,https://drive.google.com/file/d/18zjw5FE7SGNGGWwiewpOkQRaGZZtPA1j/view?usp=drivesdk
45523,2020-02-15,Action,IMG_20200215_133259.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200215_133259.jpg,https://drive.google.com/file/d/18zjw5FE7SGNGGWwiewpOkQRaGZZtPA1j/view?usp=drivesdk
45547,2020-02-18,Action,20200218_135305.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200218_135305.jpg,https://drive.google.com/file/d/1md4tD5FbJAjBNWB_fheL0WCP6K_4ZVKs/view?usp=drivesdk
45548,2020-02-18,Action,20200218_135305.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200218_135305.jpg,https://drive.google.com/file/d/1md4tD5FbJAjBNWB_fheL0WCP6K_4ZVKs/view?usp=drivesdk
45564,2020-02-25,Action,IMG_20200225_165540.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200225_165540.jpg,https://drive.google.com/file/d/1FXRjb0F9lLc7OVoKMWmjGvDitsP9TlZ-/view?usp=drivesdk
45565,2020-02-25,Action,IMG_20200225_165540.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200225_165540.jpg,https://drive.google.com/file/d/1FXRjb0F9lLc7OVoKMWmjGvDitsP9TlZ-/view?usp=drivesdk
45625,2020-02-28,Action,IMG_20200228_141725.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200228_141725.jpg,https://drive.google.com/file/d/1M76CD8bofdllclWQ9PmbA2L7pR8t3BKV/view?usp=drivesdk
45626,2020-02-28,Action,IMG_20200228_141725.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200228_141725.jpg,https://drive.google.com/file/d/1M76CD8bofdllclWQ9PmbA2L7pR8t3BKV/view?usp=drivesdk
45689,2020-03-11,Action,20200311_152730.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200311_152730.jpg,https://drive.google.com/file/d/1yBtjMxqE1qyXsXl-egd5o8lQ3LxLHuqD/view?usp=drivesdk
45690,2020-03-11,Action,20200311_152730.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200311_152730.jpg,https://drive.google.com/file/d/1yBtjMxqE1qyXsXl-egd5o8lQ3LxLHuqD/view?usp=drivesdk
45761,2020-03-18,Intratuin,20200318_152857.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Intratuin\20200318_152857.jpg,https://drive.google.com/file/d/1eGn3sL34NO8ZPf6IRSbdJPpy-zfJvn00/view?usp=drivesdk
45762,2020-03-18,Intratuin,20200318_152857.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Intratuin\20200318_152857.jpg,https://drive.google.com/file/d/1eGn3sL34NO8ZPf6IRSbdJPpy-zfJvn00/view?usp=drivesdk
45933,2020-04-21,Gamma,IMG_20200421_112105.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gamma\IMG_20200421_112105.jpg,https://drive.google.com/file/d/1qdYtnIqCZr7pnsbHORoxQaQGubATUxZ-/view?usp=drivesdk
45934,2020-04-21,Gamma,IMG_20200421_112105.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gamma\IMG_20200421_112105.jpg,https://drive.google.com/file/d/1qdYtnIqCZr7pnsbHORoxQaQGubATUxZ-/view?usp=drivesdk
45935,2020-04-22,Tahoua,Tahoua_20200424_183340.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Tahoua\Tahoua_20200424_183340.jpg,https://drive.google.com/file/d/14RRY_FWX-2yBaoalz2HS-K_rsg1YFDhH/view?usp=drivesdk
45936,2020-04-22,Tahoua,Tahoua_20200424_183340.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Tahoua\Tahoua_20200424_183340.jpg,https://drive.google.com/file/d/14RRY_FWX-2yBaoalz2HS-K_rsg1YFDhH/view?usp=drivesdk
45937,2020-04-23,Action,20200423_154436.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200423_154436.jpg,https://drive.google.com/file/d/1a27O-kfE6W0r-qE9KUx67EWnAi9--8se/view?usp=drivesdk
45938,2020-04-23,Action,20200423_154436.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200423_154436.jpg,https://drive.google.com/file/d/1a27O-kfE6W0r-qE9KUx67EWnAi9--8se/view?usp=drivesdk
45990,2020-03-20,Van den Heuvel Hoveniers,IMG_20200506_141931.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Vandenheuvelhoveniers\IMG_20200506_141931.jpg,https://drive.google.com/file/d/1YznNZjrxnIPWUVskWz8PvtPc31Bv_xMa/view?usp=drivesdk
45991,2020-03-20,Van den Heuvel Hoveniers,IMG_20200506_141931.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Vandenheuvelhoveniers\IMG_20200506_141931.jpg,https://drive.google.com/file/d/1YznNZjrxnIPWUVskWz8PvtPc31Bv_xMa/view?usp=drivesdk
46144,2020-05-27,Action,IMG_20200527_163720.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200527_163720.jpg,https://drive.google.com/file/d/1veXVVQcWPBE7hPI4dbUkvaBe2BaWAKVW/view?usp=drivesdk
46145,2020-05-27,Action,IMG_20200527_163720.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200527_163720.jpg,https://drive.google.com/file/d/1veXVVQcWPBE7hPI4dbUkvaBe2BaWAKVW/view?usp=drivesdk
46153,2020-06-12,Action,20200612_135938.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200612_135938.jpg,https://drive.google.com/file/d/1A4IylEoq4SqHnZdOJZyOhCllRCXGBec8/view?usp=drivesdk
46228,2020-06-12,Action,20200612_135938.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200612_135938.jpg,https://drive.google.com/file/d/1A4IylEoq4SqHnZdOJZyOhCllRCXGBec8/view?usp=drivesdk
46290,2020-06-26,Action,IMG_20200626_115528.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200626_115528.jpg,https://drive.google.com/file/d/17UDL5dVss3d5-7p0kPF1awHgjSLsS-Hz/view?usp=drivesdk
46291,2020-06-26,Action,IMG_20200626_115528.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200626_115528.jpg,https://drive.google.com/file/d/17UDL5dVss3d5-7p0kPF1awHgjSLsS-Hz/view?usp=drivesdk
46411,2020-07-14,Gamma,IMG_20200714_141635.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gamma\IMG_20200714_141635.jpg,https://drive.google.com/file/d/1ZjIu9gqZe9nDPDV29dmjiEubZ_6Sri1k/view?usp=drivesdk
46412,2020-07-14,Gamma,IMG_20200714_141635.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gamma\IMG_20200714_141635.jpg,https://drive.google.com/file/d/1ZjIu9gqZe9nDPDV29dmjiEubZ_6Sri1k/view?usp=drivesdk
46413,2020-07-15,MM Hoofddorp,IMG_20200715_112516.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200715_112516.jpg,https://drive.google.com/file/d/10XU1sQTbHqu0bgz0PbzHRJ5Wtdq2g-i_/view?usp=drivesdk
46414,2020-07-15,MM Hoofddorp,IMG_20200715_112516.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200715_112516.jpg,https://drive.google.com/file/d/10XU1sQTbHqu0bgz0PbzHRJ5Wtdq2g-i_/view?usp=drivesdk
46415,2020-07-22,Action,20200722_164627.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200722_164627.jpg,https://drive.google.com/file/d/11NcwnvbQo7WnuM6Ue5lqIiroIcosBuvM/view?usp=drivesdk
46416,2020-07-22,Action,20200722_164627.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\20200722_164627.jpg,https://drive.google.com/file/d/11NcwnvbQo7WnuM6Ue5lqIiroIcosBuvM/view?usp=drivesdk
46515,2020-07-31,Action,IMG_20200731_154314.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200731_154314.jpg,https://drive.google.com/file/d/1iVs_hojVWwiS2iEsI3MrGnH-GVkccuuZ/view?usp=drivesdk
46516,2020-07-31,Action,IMG_20200731_154314.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200731_154314.jpg,https://drive.google.com/file/d/1iVs_hojVWwiS2iEsI3MrGnH-GVkccuuZ/view?usp=drivesdk
